iterationName,gameid,time,trialNum,trialType,questionNumber,firstRole,cellAskedAbout,sender,underlyingWorld,gridState,answer,timeFromMessage
full_sample,0876-6bf129a0-5ded-42ad-a9ff-2294088c92c1,1.55078271517e+12,6,pragmatic,2,helper,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""A1""],""unsafe"":[]}","[""C1""]",20709
full_sample,3846-8aec7c5f-487e-48c8-ae96-4470d035fb06,1.550782715287e+12,7,random,1,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""B2"",""B3"",""C2"",""C3""],""unsafe"":[]}","[""C1""]",9591
full_sample,6884-6b4feaac-b864-43d6-852f-6ec069a576d8,1.55078271839e+12,18,random,1,helper,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B3"",""C3""],""unsafe"":[]}","[""B2""]",12340
full_sample,3644-23017109-8f57-4c66-b4e3-fe76a7b036cf,1.550782720816e+12,7,random,2,leader,A3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""B2"",""C3""],""unsafe"":[""B3""]}","[""A3"",""C2""]",60576
full_sample,5644-f8312517-bbfa-4e16-96aa-6165a5f58373,1.550782722803e+12,5,random,1,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""B2"",""C2""],""unsafe"":[]}","[""B3""]",35975
full_sample,5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e,1.550782723179e+12,13,empty,1,leader,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""C1"",""C2""]",19983
full_sample,4491-0e9b60a2-420a-4821-a4cf-0b379ccac248,1.550782726301e+12,11,pragmatic,1,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A2""],""unsafe"":[]}","[""A1"",""A3""]",26405
full_sample,8814-17007d74-465d-423c-8164-e03a1afe90ca,1.550782728227e+12,13,random,1,leader,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""B3"",""C2""],""unsafe"":[]}","[""B1"",""B2""]",19626
full_sample,3644-23017109-8f57-4c66-b4e3-fe76a7b036cf,1.550782729332e+12,7,random,3,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""B2"",""C3"",""A3"",""C2""],""unsafe"":[""B3""]}","[""C1""]",69088
full_sample,6884-6b4feaac-b864-43d6-852f-6ec069a576d8,1.550782730261e+12,18,random,2,helper,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B3"",""C3""],""unsafe"":[""B2""]}","[""C1""]",24211
full_sample,5644-f8312517-bbfa-4e16-96aa-6165a5f58373,1.550782736418e+12,5,random,2,leader,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""B2"",""C2"",""B3""],""unsafe"":[]}","[""B1""]",49581
full_sample,3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb,1.550782740037e+12,2,random,1,helper,A3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B3"",""C2"",""C3""],""unsafe"":[]}","[""A3"",""B2""]",23287
full_sample,6884-6b4feaac-b864-43d6-852f-6ec069a576d8,1.550782740406e+12,18,random,3,helper,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B3"",""C3""],""unsafe"":[""B2"",""C1""]}","[""A2""]",34355
full_sample,5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e,1.55078274195e+12,13,empty,2,leader,A1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1"",""C2""],""unsafe"":[]}","[""A1"",""B2""]",38755
full_sample,3846-8aec7c5f-487e-48c8-ae96-4470d035fb06,1.55078274429e+12,9,random,1,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""B3""],""unsafe"":[]}","[""C3""]",8309
full_sample,0876-6bf129a0-5ded-42ad-a9ff-2294088c92c1,1.5507827445e+12,8,random,1,helper,B1,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""B3"",""C2""],""unsafe"":[]}","[""B1""]",8971
full_sample,6884-6b4feaac-b864-43d6-852f-6ec069a576d8,1.550782747469e+12,18,random,4,helper,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B3"",""C3"",""A2""],""unsafe"":[""B2"",""C1""]}","[""A1""]",41428
full_sample,5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e,1.550782753601e+12,13,empty,3,leader,A2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1"",""C2"",""B2""],""unsafe"":[""A1""]}","[""A2""]",50407
full_sample,6884-6b4feaac-b864-43d6-852f-6ec069a576d8,1.550782753654e+12,18,random,5,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B3"",""C3"",""A2"",""A1""],""unsafe"":[""B2"",""C1""]}","[""A3""]",47612
full_sample,3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb,1.550782761422e+12,2,random,2,helper,A2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B3"",""C2"",""C3"",""B2""],""unsafe"":[""A3""]}","[""A2""]",44673
full_sample,9147-9a217a12-f45e-4cde-b4ef-031b2018f085,1.550782767298e+12,9,pragmatic,1,leader,A1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1""],""unsafe"":[]}","[""A1"",""C1""]",17444
full_sample,5644-f8312517-bbfa-4e16-96aa-6165a5f58373,1.550782779813e+12,7,pragmatic,1,leader,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[]}","[""C1"",""C2""]",23173
full_sample,3644-23017109-8f57-4c66-b4e3-fe76a7b036cf,1.550782782e+12,9,empty,1,leader,A1,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""A1"",""B1""]",16049
full_sample,3846-8aec7c5f-487e-48c8-ae96-4470d035fb06,1.55078278387e+12,11,blocked,1,leader,A3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B3""],""unsafe"":[]}","[""A3""]",9971
full_sample,8814-17007d74-465d-423c-8164-e03a1afe90ca,1.550782784189e+12,15,random,1,leader,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A2"",""B1"",""B3""],""unsafe"":[]}","[""B2"",""C2""]",23890
full_sample,0876-6bf129a0-5ded-42ad-a9ff-2294088c92c1,1.55078278468e+12,10,random,1,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""C3""],""unsafe"":[]}","[""A3""]",10158
full_sample,3846-8aec7c5f-487e-48c8-ae96-4470d035fb06,1.550782792231e+12,11,blocked,2,leader,C3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B3"",""A3""],""unsafe"":[]}","[""C3""]",18332
full_sample,0876-6bf129a0-5ded-42ad-a9ff-2294088c92c1,1.550782793389e+12,10,random,2,helper,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""C3"",""A3""],""unsafe"":[]}","[""B3""]",18863
full_sample,5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e,1.550782798842e+12,15,random,1,leader,A3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B3"",""C2"",""C3""],""unsafe"":[]}","[""A2"",""A3""]",26901
full_sample,3644-23017109-8f57-4c66-b4e3-fe76a7b036cf,1.550782799386e+12,9,empty,2,leader,A2,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1""],""unsafe"":[""A1""]}","[""A2"",""B3""]",33434
full_sample,6135-1b049e2a-565c-47c4-9926-61c37a69d174,1.550782801012e+12,1,practice,1,leader,C3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B3""],""unsafe"":[]}","[""A1"",""C3""]",303611
full_sample,5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e,1.55078280901e+12,15,random,2,leader,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B3"",""C2"",""C3"",""A2""],""unsafe"":[""A3""]}","[""B2""]",37018
full_sample,3644-23017109-8f57-4c66-b4e3-fe76a7b036cf,1.550782812186e+12,9,empty,3,leader,A3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B3""],""unsafe"":[""A1"",""A2""]}","[""A3"",""C3""]",46234
full_sample,4491-0e9b60a2-420a-4821-a4cf-0b379ccac248,1.550782812914e+12,13,blocked,1,leader,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""B2""],""unsafe"":[]}","[""A2"",""C2""]",26296
full_sample,3846-8aec7c5f-487e-48c8-ae96-4470d035fb06,1.550782818853e+12,13,random,1,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""B2"",""C3""],""unsafe"":[]}","[""B3""]",8837
full_sample,8814-17007d74-465d-423c-8164-e03a1afe90ca,1.550782820103e+12,17,pragmatic,1,leader,A3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B3""],""unsafe"":[]}","[""A3"",""C3""]",16158
full_sample,3069-844e7d28-7561-42c1-96d1-02b83e8e7787,1.550782823444e+12,0,practice,1,helper,B3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""B1"",""B2""],""unsafe"":[]}","[""B3""]",21384
full_sample,3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb,1.550782824327e+12,4,random,1,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A1""],""unsafe"":[]}","[""A3"",""B1""]",26466
full_sample,0876-6bf129a0-5ded-42ad-a9ff-2294088c92c1,1.550782832486e+12,12,random,1,helper,B1,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""B3"",""C1""],""unsafe"":[]}","[""B1""]",8781
full_sample,4491-0e9b60a2-420a-4821-a4cf-0b379ccac248,1.550782834941e+12,13,blocked,2,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""B2"",""A2""],""unsafe"":[""C2""]}","[""B1"",""C1""]",48318
full_sample,3644-23017109-8f57-4c66-b4e3-fe76a7b036cf,1.550782836825e+12,11,random,1,leader,B3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C1""],""unsafe"":[]}","[""B3""]",7994
full_sample,3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb,1.550782840569e+12,4,random,2,helper,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A1"",""B1""],""unsafe"":[""A3""]}","[""B2"",""B3""]",42708
full_sample,0876-6bf129a0-5ded-42ad-a9ff-2294088c92c1,1.55078284247e+12,12,random,2,helper,C3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""B3"",""C1""],""unsafe"":[""B1""]}","[""C3""]",18765
full_sample,4491-0e9b60a2-420a-4821-a4cf-0b379ccac248,1.550782843175e+12,13,blocked,3,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""B2"",""A2"",""C1"",""B1""],""unsafe"":[""C2""]}","[""A1""]",56559
full_sample,3846-8aec7c5f-487e-48c8-ae96-4470d035fb06,1.550782844811e+12,15,pragmatic,1,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[]}","[""C1""]",7464
full_sample,0876-6bf129a0-5ded-42ad-a9ff-2294088c92c1,1.550782853468e+12,12,random,3,helper,C2,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""B3"",""C1"",""C3""],""unsafe"":[""B1""]}","[""C2""]",29764
full_sample,3846-8aec7c5f-487e-48c8-ae96-4470d035fb06,1.550782854647e+12,15,pragmatic,2,leader,C2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3"",""C1""],""unsafe"":[]}","[""C2""]",17298
full_sample,3069-844e7d28-7561-42c1-96d1-02b83e8e7787,1.550782855913e+12,2,random,1,helper,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""B2"",""B3""],""unsafe"":[]}","[""C3""]",11579
full_sample,5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e,1.550782861043e+12,17,blocked,1,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1""],""unsafe"":[]}","[""A3"",""C3""]",23614
full_sample,5644-f8312517-bbfa-4e16-96aa-6165a5f58373,1.550782863235e+12,9,blocked,1,leader,A2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2""],""unsafe"":[]}","[""A1"",""A2""]",28240
full_sample,8814-17007d74-465d-423c-8164-e03a1afe90ca,1.550782867906e+12,19,empty,1,leader,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""B3"",""C3""]",18445
full_sample,3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb,1.550782869039e+12,6,random,1,helper,B2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B1"",""B3""],""unsafe"":[]}","[""B2""]",8802
full_sample,9147-9a217a12-f45e-4cde-b4ef-031b2018f085,1.550782871385e+12,11,random,1,leader,B3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C1""],""unsafe"":[]}","[""B3"",""C3""]",34564
full_sample,6135-1b049e2a-565c-47c4-9926-61c37a69d174,1.550782871837e+12,3,random,1,leader,C2,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2""],""unsafe"":[]}","[""A2"",""C2""]",40729
full_sample,5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e,1.550782874989e+12,17,blocked,2,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""C3""],""unsafe"":[""A3""]}","[""C1"",""C2""]",37553
full_sample,3644-23017109-8f57-4c66-b4e3-fe76a7b036cf,1.550782877472e+12,13,random,1,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""B2""],""unsafe"":[]}","[""C2""]",7838
full_sample,5644-f8312517-bbfa-4e16-96aa-6165a5f58373,1.550782879509e+12,9,blocked,2,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2"",""A1""],""unsafe"":[""A2""]}","[""B1"",""C1""]",44519
full_sample,4491-0e9b60a2-420a-4821-a4cf-0b379ccac248,1.550782881319e+12,15,random,1,leader,A3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A2"",""B3"",""C3""],""unsafe"":[]}","[""A3"",""B2""]",19238
full_sample,8814-17007d74-465d-423c-8164-e03a1afe90ca,1.55078288573e+12,19,empty,2,leader,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[""B3""]}","[""A2"",""B2""]",36270
full_sample,9147-9a217a12-f45e-4cde-b4ef-031b2018f085,1.550782892905e+12,11,random,2,leader,C2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C1"",""C3""],""unsafe"":[""B3""]}","[""A1"",""C2""]",56127
full_sample,8814-17007d74-465d-423c-8164-e03a1afe90ca,1.550782894549e+12,19,empty,3,leader,C2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3"",""B2"",""A2""],""unsafe"":[""B3""]}","[""C2""]",45091
full_sample,0876-6bf129a0-5ded-42ad-a9ff-2294088c92c1,1.550782897715e+12,14,blocked,1,helper,A3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1""],""unsafe"":[]}","[""A2"",""A3""]",21417
full_sample,3069-844e7d28-7561-42c1-96d1-02b83e8e7787,1.550782900501e+12,4,random,1,helper,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""C3""],""unsafe"":[]}","[""B3""]",26457
full_sample,6135-1b049e2a-565c-47c4-9926-61c37a69d174,1.550782907099e+12,3,random,2,leader,C1,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2"",""C2""],""unsafe"":[""A2""]}","[""A1"",""C1""]",75992
full_sample,3846-8aec7c5f-487e-48c8-ae96-4470d035fb06,1.550782908841e+12,17,random,1,leader,B2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B1"",""B3"",""C2""],""unsafe"":[]}","[""B2""]",8377
full_sample,3069-844e7d28-7561-42c1-96d1-02b83e8e7787,1.550782909636e+12,4,random,2,helper,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""C3""],""unsafe"":[""B3""]}","[""C2""]",35593
full_sample,3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb,1.550782911614e+12,8,random,1,helper,A1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B1"",""C1"",""C2""],""unsafe"":[]}","[""A1"",""B2""]",24371
full_sample,3069-844e7d28-7561-42c1-96d1-02b83e8e7787,1.550782917454e+12,4,random,3,helper,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""A3"",""C3"",""C2""],""unsafe"":[""B3""]}","[""B2""]",43393
